filename;num_nodes;num_edges;node_degrees;average_shortest_path_length;density;num_nodes_subcircuit;num_nodes_pin;num_nodes_net;num_nodes_component;num_components_R;num_components_C;num_components_V;num_components_M;num_components_D;num_components_Q;num_components_I;num_components_L
LTC3541_star.gpickle;51;64;{'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 9, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT1': 6, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N002': 4, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C3': 2, 'C3.1': 2, 'OUT2': 4, 'C3.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'N003': 3, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'XU1': 10, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2};5;0.05019607843137255;1;32;7;11;6.0;3.0;1.0;;;;;1.0
LTC3542_star.gpickle;36;44;{'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT': 5, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 7, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};5;0.06984126984126984;1;22;5;8;3.0;3.0;1.0;;;;;1.0
LTC3544_star.gpickle;90;112;{'V1': 2, 'V1.pos': 2, 'IN': 7, 'V1.neg': 2, '0': 14, 'L1': 2, 'L1.1': 2, 'N002': 2, 'L1.2': 2, 'OUT1': 5, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N003': 4, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'L2': 2, 'L2.1': 2, 'N005': 2, 'L2.2': 2, 'OUT2': 4, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'N007': 3, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'L3': 2, 'L3.1': 2, 'N001': 2, 'L3.2': 2, 'OUT3': 4, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'L4': 2, 'L4.1': 2, 'N004': 2, 'L4.2': 2, 'OUT4': 4, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'N006': 3, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'XU1': 16, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2, 'Rload3': 2, 'Rload3.1': 2, 'Rload3.2': 2, 'Rload4': 2, 'Rload4.1': 2, 'Rload4.2': 2};5;0.027965043695380776;1;56;13;20;10.0;5.0;1.0;;;;;4.0
LTC3545_star.gpickle;93;116;{'V1': 2, 'V1.pos': 2, 'IN': 8, 'V1.neg': 2, '0': 13, 'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT1': 5, 'R1': 2, 'R1.1': 2, 'N003': 4, 'R1.2': 2, 'XU1': 16, 'XU1.p1': 2, 'XU1.p2': 2, 'N002': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'N005': 2, 'XU1.p5': 2, 'N004': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'N007': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'N008': 4, 'XU1.p12': 2, 'N006': 4, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'OUT2': 5, 'R4.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'OUT3': 5, 'R6.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2, 'Rload3': 2, 'Rload3.1': 2, 'Rload3.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'L3': 2, 'L3.1': 2, 'L3.2': 2};6;0.027115474520804116;1;58;13;21;11.0;6.0;1.0;;;;;3.0
LTC3546_DC1086A_star.gpickle;97;124;{'L1': 2, 'L1.1': 2, 'N001': 3, 'L1.2': 2, 'OUT1': 5, 'C2': 2, 'C2.1': 2, 'N005': 2, 'C2.2': 2, '0': 14, 'V1': 2, 'V1.pos': 2, 'IN': 10, 'V1.neg': 2, 'XU1': 28, 'XU1.p1': 2, 'N008': 3, 'XU1.p2': 2, 'NC_01': 1, 'XU1.p3': 2, 'N004': 4, 'XU1.p4': 2, 'N006': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'N002': 2, 'XU1.p11': 2, 'MP_02': 1, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'XU1.p17': 2, 'XU1.p18': 2, 'XU1.p19': 2, 'XU1.p20': 2, 'N003': 4, 'XU1.p21': 2, 'NC_03': 1, 'XU1.p22': 2, 'N007': 3, 'XU1.p23': 2, 'NC_04': 1, 'XU1.p24': 2, 'XU1.p25': 2, 'XU1.p26': 2, 'XU1.p27': 2, 'XU1.p28': 2, 'NC_05': 1, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'OUT2': 5, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2};5;0.02663230240549828;1;62;17;17;8.0;6.0;1.0;;;;;2.0
LTC3547_star.gpickle;59;72;{'L1': 2, 'L1.1': 2, 'N003': 2, 'L1.2': 2, 'OUT1': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N005': 4, 'V1': 2, 'V1.pos': 2, 'IN': 5, 'V1.neg': 2, '0': 9, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'I1': 2, 'I1.pos': 2, 'I1.neg': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'L2': 2, 'L2.1': 2, 'N002': 2, 'L2.2': 2, 'OUT2': 5, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'N004': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'I2': 2, 'I2.pos': 2, 'I2.neg': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2};5;0.04208065458796026;1;36;8;14;4.0;5.0;1.0;;;;2.0;2.0
LTC3548_star.gpickle;59;72;{'V1': 2, 'V1.pos': 2, 'IN': 5, 'V1.neg': 2, '0': 8, 'C1': 2, 'C1.1': 2, 'OUT1': 5, 'C1.2': 2, 'L1': 2, 'L1.1': 2, 'N002': 2, 'L1.2': 2, 'R1': 2, 'R1.1': 2, 'N004': 4, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C2': 2, 'C2.1': 2, 'OUT2': 5, 'C2.2': 2, 'L2': 2, 'L2.1': 2, 'N001': 2, 'L2.2': 2, 'R3': 2, 'R3.1': 2, 'N003': 4, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 10, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'MP_01': 1, 'XU1.p9': 2, 'XU1.p10': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2};5;0.04208065458796026;1;36;9;13;6.0;4.0;1.0;;;;;2.0
LTC3549_star.gpickle;39;48;{'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N002': 5, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 8, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'I1': 2, 'I1.pos': 2, 'I1.neg': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2};5;0.06477732793522267;1;24;5;9;2.0;4.0;1.0;;;;1.0;1.0
LTC3560_star.gpickle;36;44;{'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT': 5, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 7, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.06984126984126984;1;22;5;8;3.0;3.0;1.0;;;;;1.0
LTC3561A_star.gpickle;50;60;{'L1': 2, 'L1.1': 2, 'N003': 2, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N005': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 9, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N004': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'N002': 2, 'R4.2': 2, 'N001': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 8, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.04897959183673469;1;30;8;11;5.0;4.0;1.0;;;;;1.0
LTC3561_star.gpickle;54;64;{'L1': 2, 'L1.1': 2, 'N003': 2, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N005': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 9, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N004': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'N002': 2, 'R4.2': 2, 'N001': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'I1': 2, 'I1.pos': 2, 'I1.neg': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 10, 'XU1.p1': 2, 'XU1.p2': 2, 'MP_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'MP_02': 1, 'XU1.p9': 2, 'XU1.p10': 2};5;0.04472396925227114;1;32;10;11;4.0;4.0;1.0;;;;1.0;1.0
LTC3564_star.gpickle;35;42;{'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N002': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 6, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'XU1': 5, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2};5;0.07058823529411765;1;21;5;8;3.0;3.0;1.0;;;;;1.0
LTC3565_star.gpickle;56;68;{'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N002': 4, 'V1': 2, 'V1.pos': 2, 'IN': 7, 'V1.neg': 2, '0': 8, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N006': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'N003': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU1': 10, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'N004': 2, 'R5': 2, 'R5.1': 2, 'N005': 2, 'R5.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.04415584415584416;1;34;9;12;6.0;4.0;1.0;;;;;1.0
LTC3568_star.gpickle;56;68;{'L1': 2, 'L1.1': 2, 'N001': 2, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N003': 4, 'V1': 2, 'V1.pos': 2, 'IN': 6, 'V1.neg': 2, '0': 9, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'N004': 2, 'R4': 2, 'R4.1': 2, 'N006': 2, 'R4.2': 2, 'N005': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 10, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'N002': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.04415584415584416;1;34;9;12;6.0;4.0;1.0;;;;;1.0
LTC3569_DC1340_star.gpickle;100;128;{'V1': 2, 'V1.pos': 2, 'IN': 11, 'V1.neg': 2, '0': 16, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N003': 2, 'L1': 2, 'L1.1': 2, 'N002': 2, 'L1.2': 2, 'OUT1': 5, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N004': 4, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'L2': 2, 'L2.1': 2, 'N006': 2, 'L2.2': 2, 'OUT2': 5, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'N008': 4, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'L3': 2, 'L3.1': 2, 'N005': 2, 'L3.2': 2, 'OUT3': 5, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N007': 4, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2, 'Rload3': 2, 'Rload3.1': 2, 'Rload3.2': 2, 'V2': 2, 'V2.pos': 2, 'N001': 2, 'V2.neg': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'XU1': 20, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'XU1.p17': 2, 'XU1.p18': 2, 'XU1.p19': 2, 'XU1.p20': 2};6;0.02585858585858586;1;64;13;22;10.0;7.0;2.0;;;;;3.0
LTC3600_TA01_star.gpickle;49;62;{'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 8, 'C1': 2, 'C1.1': 2, 'OUT': 4, 'C1.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'XU1': 13, 'XU1.p1': 2, 'N003': 3, 'XU1.p2': 2, 'N001': 6, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'N004': 3, 'XU1.p8': 2, 'XU1.p9': 2, 'N002': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'XU1.p12': 2, 'NC_01': 1, 'XU1.p13': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2};4;0.05272108843537415;1;31;8;9;2.0;5.0;1.0;;;;;1.0
LTC3601_star.gpickle;75;90;{'L1': 2, 'L1.1': 2, 'N004': 3, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N005': 3, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 12, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N003': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'N008': 2, 'R4.2': 2, 'N007': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'N002': 3, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N001': 3, 'C5.2': 2, 'C6': 2, 'C6.1': 2, 'N006': 2, 'C6.2': 2, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'NC_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'MP_02': 1, 'XU1.p5': 2, 'MP_03': 1, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'MP_04': 1, 'XU1.p17': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.032432432432432434;1;45;15;14;5.0;6.0;1.0;;1.0;;;1.0
LTC3602_star.gpickle;79;94;{'L1': 2, 'L1.1': 2, 'N004': 3, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N006': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 11, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N003': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'N008': 2, 'R4.2': 2, 'N007': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'N002': 3, 'C4.2': 2, 'D1': 2, 'D1.anode': 2, 'N001': 4, 'D1.cathode': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'C6': 2, 'C6.1': 2, 'N005': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'NC_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'MP_02': 1, 'XU1.p10': 2, 'MP_03': 1, 'XU1.p11': 2, 'XU1.p12': 2, 'MP_04': 1, 'XU1.p13': 2, 'MP_05': 1, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'XU1.p17': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.03050957481337228;1;47;16;15;5.0;7.0;1.0;;1.0;;;1.0
LTC3603_star.gpickle;79;94;{'L1': 2, 'L1.1': 2, 'N004': 3, 'L1.2': 2, 'OUT': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N006': 4, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 11, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N003': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'N008': 2, 'R4.2': 2, 'N007': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'N002': 3, 'C4.2': 2, 'D1': 2, 'D1.anode': 2, 'N001': 4, 'D1.cathode': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'C6': 2, 'C6.1': 2, 'N005': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'NC_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'MP_02': 1, 'XU1.p10': 2, 'MP_03': 1, 'XU1.p11': 2, 'XU1.p12': 2, 'MP_04': 1, 'XU1.p13': 2, 'MP_05': 1, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'XU1.p17': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.03050957481337228;1;47;16;15;5.0;7.0;1.0;;1.0;;;1.0
LTC3604_star.gpickle;76;90;{'L1': 2, 'L1.1': 2, 'N004': 3, 'L1.2': 2, 'OUT': 4, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N006': 3, 'V1': 2, 'V1.pos': 2, 'IN': 4, 'V1.neg': 2, '0': 12, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N003': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'N009': 2, 'R4.2': 2, 'N008': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'N002': 3, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'N001': 3, 'C5.2': 2, 'C6': 2, 'C6.1': 2, 'N007': 2, 'C6.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'NC_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'MP_02': 1, 'XU1.p5': 2, 'MP_03': 1, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'XU1.p10': 2, 'XU1.p11': 2, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'XU1.p16': 2, 'MP_04': 1, 'XU1.p17': 2, 'V2': 2, 'V2.pos': 2, 'N005': 1, 'V2.neg': 2};5;0.031578947368421054;1;45;16;14;4.0;6.0;2.0;;1.0;;;1.0
